,gender,age,emotion,base,rewriting
4161,女性,18-39,愤怒,你总是为自己的错误责备自己吗？,当发生伤害我们的事情时责备自己是很正常的，但如果我们总是这样做，它可能会积聚成非常愤怒的情绪。你认为你总是为每一个错误都责备自己吗？
4162,男性,40-69,愤怒,你总是为自己的错误责备自己吗？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4163,女性,40-69,愤怒,无论发生什么事，你总是觉得不对劲吗？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4164,男性,18-39,愤怒,无论发生什么事，你总是觉得不对劲吗？,当发生伤害我们的事情时责备自己是很正常的，但如果我们总是这样做，它可能会积聚成非常愤怒的情绪。你认为你总是为每一个错误都责备自己吗？
4165,男性,18-39,愤怒,您是否倾向于向内看并为出现的每个问题责备自己？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4166,女性,40-69,愤怒,您是否倾向于向内看并为出现的每个问题责备自己？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4167,男性,18-39,愤怒,谢谢，我明白了。你相信你是所有问题的根源吗？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4168,女性,40-69,愤怒,谢谢，我明白了。你相信你是所有问题的根源吗？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4169,女性,18-39,愤怒,你会说，出了事总是自责吗？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4170,男性,40-69,愤怒,你会说，出了事总是自责吗？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4171,男性,40-69,愤怒,你有没有想过这种不好的感觉是否是因为你总是在出现问题时责备自己并指责自己？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4172,男性,40-69,愤怒,你有没有想过这种不好的感觉是否是因为你总是在出现问题时责备自己并指责自己？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4173,女性,18-39,愤怒,当出现问题时，你是否经常责备自己？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4174,男性,40-69,愤怒,当出现问题时，你是否经常责备自己？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4175,女性,40-69,愤怒,当事情出错时，你是否觉得总是你的错？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4176,男性,40-69,愤怒,当事情出错时，你是否觉得总是你的错？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4177,女性,40-69,愤怒,当负面事件发生时，你是否总是把额外的责任归咎于自己？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4178,女性,18-39,愤怒,当负面事件发生时，你是否总是把额外的责任归咎于自己？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4179,女性,18-39,愤怒,当出现问题时，您是否觉得自己总是要承担所有后果？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4180,男性,40-69,愤怒,当出现问题时，您是否觉得自己总是要承担所有后果？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4181,女性,18-39,愤怒,您是否总是觉得自己是造成问题的人？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4182,男性,18-39,愤怒,您是否总是觉得自己是造成问题的人？,当发生伤害我们的事情时责备自己是很正常的，但如果我们总是这样做，它可能会积聚成非常愤怒的情绪。你认为你总是为每一个错误都责备自己吗？
4183,女性,18-39,愤怒,您是否总是觉得自己是造成问题的人？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4184,男性,18-39,愤怒,您是否觉得意外情况总是要归咎于您？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4185,男性,40-69,愤怒,您是否觉得意外情况总是要归咎于您？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4186,男性,18-39,愤怒,当事情没有按计划进行时，你是否总是让自己感觉很糟糕？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4187,男性,40-69,愤怒,当事情出错时，您是否发现自己总是要承担责任？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4188,女性,18-39,愤怒,当事情出错时，您是否发现自己总是要承担责任？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4189,男性,18-39,愤怒,你是否觉得，在内心深处，你总是为发生的任何不好的事情而对自己大喊大叫？,我明白了，谢谢你的耐心。如果可能的话，我想知道您是否认为每当发生不好的事情时，您可能总是倾向于责备自己。
4190,女性,40-69,愤怒,你是否觉得，在内心深处，你总是为发生的任何不好的事情而对自己大喊大叫？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4191,女性,18-39,愤怒,你是否觉得，在内心深处，你总是为发生的任何不好的事情而对自己大喊大叫？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
4192,男性,40-69,愤怒,您是否通常觉得自己应该做一些不同的事情，您是否经常质疑自己的行为？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4193,男性,18-39,愤怒,您是否通常觉得自己应该做一些不同的事情，您是否经常质疑自己的行为？,当发生伤害我们的事情时责备自己是很正常的，但如果我们总是这样做，它可能会积聚成非常愤怒的情绪。你认为你总是为每一个错误都责备自己吗？
4194,女性,18-39,愤怒,当出现问题时，您是否总是觉得自己应该受到责备？,好的，感谢您回答这个问题，还有任何内疚或有罪的感觉。每当出现问题时，您是否倾向于觉得自己有错？
4195,女性,40-69,愤怒,当出现问题时，您是否总是觉得自己应该受到责备？,当发生伤害我们的事情时责备自己是很正常的，但如果我们总是这样做，它可能会积聚成非常愤怒的情绪。你认为你总是为每一个错误都责备自己吗？
4196,男性,40-69,愤怒,当出现问题时，您是否总是觉得自己应该受到责备？,嗯，那么也许你内心深处觉得这是你造成的。你是否总是为自己的错误或失败而责备自己，不管你对它们负有多大的责任？
