,emotion,rewriting,base,semantic,transformation
2935,焦虑,你可能觉得自己是一个受害者，你是否觉得你的焦虑背后有人？,那就好，谢谢解答。我想问一下，如果您不介意，您是否觉得自己受到了伤害和/或其他人对您的负面情绪负责？,7,LOW
2936,焦虑,你是否觉得别人故意让你感觉不好？,那就好，谢谢解答。我想问一下，如果您不介意，您是否觉得自己受到了伤害和/或其他人对您的负面情绪负责？,7,LOW
2937,焦虑,你可能觉得自己是一个受害者，你是否觉得你的焦虑背后有人？,你有没有可能觉得别人的行为让你不开心，而不是你自己的过错？,7,LOW
2938,焦虑,您个人会认为自己会受到周围其他人的情绪和行为的影响吗？,你有没有可能觉得别人的行为让你不开心，而不是你自己的过错？,7,LOW
2939,焦虑,当你情绪低落时，你是否发现自己曾经责怪别人？,你有没有可能觉得别人的行为让你不开心，而不是你自己的过错？,7,LOW
2940,焦虑,您认为是否有任何外部因素可能会影响您的感受，例如其他人的行为、言语或行为？,有没有人伤害过你，或者担心过你，你是否因为他们给你带来了这么多麻烦而对他们感到不安？,7,LOW
2941,焦虑,当你情绪低落时，你是否发现自己曾经责怪别人？,有没有人伤害过你，或者担心过你，你是否因为他们给你带来了这么多麻烦而对他们感到不安？,7,LOW
2942,焦虑,你是否觉得别人故意让你感觉不好？,有没有人伤害过你，或者担心过你，你是否因为他们给你带来了这么多麻烦而对他们感到不安？,7,LOW
2943,焦虑,你可能觉得自己是一个受害者，你是否觉得你的焦虑背后有人？,你是否有时觉得别人的行为是你感觉的原因？,7,LOW
2944,焦虑,当你情绪低落时，你是否发现自己曾经责怪别人？,你是否有时觉得别人的行为是你感觉的原因？,7,LOW
2945,焦虑,您认为其他人的态度和/或行为会影响您的感受吗？,你是否有时觉得别人的行为是你感觉的原因？,7,LOW
2946,焦虑,您认为其他人的态度和/或行为会影响您的感受吗？,有人为难你吗？,7,LOW
2947,焦虑,当你情绪低落时，你是否发现自己曾经责怪别人？,有人为难你吗？,7,LOW
2948,焦虑,你是否觉得别人故意让你感觉不好？,有人为难你吗？,7,LOW
2949,焦虑,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。,您是否觉得需要控制事物或人来帮助缓解焦虑？,8,LOW
2950,焦虑,谢谢，我明白了。您是否发现自己想要引导他人的行为或行动朝着正确的方向发展？,您是否觉得需要控制事物或人来帮助缓解焦虑？,8,LOW
2951,焦虑,谢谢你，我想帮助你感觉好些，因为我知道焦虑很难。您是否有可能试图控制某人，这是否会导致您感到压力很大？,您是否觉得需要控制事物或人来帮助缓解焦虑？,8,LOW
2952,焦虑,谢谢你，我想帮助你感觉好些，因为我知道焦虑很难。您是否有可能试图控制某人，这是否会导致您感到压力很大？,您是否认为您正试图影响您无法控制的某人或某事？,8,LOW
2953,焦虑,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？,您是否认为您正试图影响您无法控制的某人或某事？,8,LOW
2954,焦虑,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？,您是否认为您正试图影响您无法控制的某人或某事？,8,LOW
2955,焦虑,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？,您是否有任何想法表明您可能希望对某个人有更多的控制权？,8,LOW
2956,焦虑,您是否正在体验一种控制感，例如想要控制某个情况或某个人？,您是否有任何想法表明您可能希望对某个人有更多的控制权？,8,LOW
2957,焦虑,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。,您是否有任何想法表明您可能希望对某个人有更多的控制权？,8,LOW
2958,焦虑,你愿意在人际关系中起带头作用吗？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？,8,LOW
2959,焦虑,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？,8,LOW
2960,焦虑,你认为你可能是在试图掌管别人吗？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？,8,LOW
2961,焦虑,你认为你可能是在试图掌管别人吗？,当有人做了你希望他们不会做的事情时，你真的很生气吗？,8,LOW
2962,焦虑,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。,当有人做了你希望他们不会做的事情时，你真的很生气吗？,8,LOW
2963,焦虑,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？,当有人做了你希望他们不会做的事情时，你真的很生气吗？,8,LOW
2964,焦虑,您是否认为您可能会试图控制另一个人，无论您是否有意？,你认为你的行为方式有可能被解释为控制吗？,8,LOW
2965,焦虑,你有没有觉得你在试图控制别人？,你认为你的行为方式有可能被解释为控制吗？,8,LOW
2966,焦虑,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？,你认为你的行为方式有可能被解释为控制吗？,8,LOW
2967,焦虑,当出现问题时，您是否总是对自己感到难过？,当出现问题时，您是否总是责备自己，希望自己做了不同的事情和/或挽救了这一天？,9,LOW
2968,焦虑,我会尽力提供更多帮助，如果你觉得没问题，因为我看到了你的痛苦。会不会是你对自己太苛刻了，出事时总是自责自责？,当出现问题时，您是否总是责备自己，希望自己做了不同的事情和/或挽救了这一天？,9,LOW
2969,焦虑,您是否总是觉得出现问题是您的错？,当出现问题时，您是否总是责备自己，希望自己做了不同的事情和/或挽救了这一天？,9,LOW
2970,焦虑,明白了，谢谢当事情出错时，你是否总是责备自己，即使这不是你的错？,你是否觉得在经历了一次消极的经历后，你总是对自己太苛刻，而不是把一些责任推到你无法控制的事情上？,9,LOW
2971,焦虑,当情况出现问题时，您是否觉得自己总是要承担责任？,你是否觉得在经历了一次消极的经历后，你总是对自己太苛刻，而不是把一些责任推到你无法控制的事情上？,9,LOW
2972,焦虑,好的谢谢。你会说你最近总是在责备自己，每次出了什么问题吗？,你是否觉得在经历了一次消极的经历后，你总是对自己太苛刻，而不是把一些责任推到你无法控制的事情上？,9,LOW
2973,焦虑,你是否总是承担责任，即使这可能不是你的错？,没关系，谢谢。你是否总是把情况看得太个人化，以至于你觉得对失败负责，并认为这总是你的错？,9,LOW
2974,焦虑,你认为你总是对自己很苛刻吗？,没关系，谢谢。你是否总是把情况看得太个人化，以至于你觉得对失败负责，并认为这总是你的错？,9,LOW
2975,焦虑,你是否总是认为事情的错误或失败应该归咎于你？,没关系，谢谢。你是否总是把情况看得太个人化，以至于你觉得对失败负责，并认为这总是你的错？,9,LOW
2976,焦虑,我会尽力提供更多帮助，如果你觉得没问题，因为我看到了你的痛苦。会不会是你对自己太苛刻了，出事时总是自责自责？,明白了，谢谢你是否认为，当出现问题时，你总是责怪自己？,9,LOW
2977,焦虑,当出现问题时，您是否总是对自己感到难过？,明白了，谢谢你是否认为，当出现问题时，你总是责怪自己？,9,LOW
2978,焦虑,好的谢谢。你会说你最近总是在责备自己，每次出了什么问题吗？,明白了，谢谢你是否认为，当出现问题时，你总是责怪自己？,9,LOW
2979,焦虑,当情况出现问题时，您是否觉得自己总是要承担责任？,当出现问题时，您是否发现自己总是向内看，并指责和指责自己？,9,LOW
2980,焦虑,我明白了，那很好，谢谢。最近，你是不是总发现事情没有按计划进行时，总是把责任推到自己身上？,当出现问题时，您是否发现自己总是向内看，并指责和指责自己？,9,LOW
2981,焦虑,当事情出错时，您是否总是觉得要自责？,当出现问题时，您是否发现自己总是向内看，并指责和指责自己？,9,LOW
2982,焦虑,你是否总是承担责任，即使这可能不是你的错？,谢谢你，如果你同意的话，我希望我们能深入挖掘一下。当事情没有按照你想要的方式发展时，你认为你总是为此责备自己吗？,9,LOW
2983,焦虑,当出现问题时，你是否总是承担责任，即使它可能根本不是你的错？,谢谢你，如果你同意的话，我希望我们能深入挖掘一下。当事情没有按照你想要的方式发展时，你认为你总是为此责备自己吗？,9,LOW
2984,焦虑,谢谢你。这里没有正确或错误的答案，探索事物是好的。当事情不像你想要的那样发展时，你认为你总是要负责吗？,谢谢你，如果你同意的话，我希望我们能深入挖掘一下。当事情没有按照你想要的方式发展时，你认为你总是为此责备自己吗？,9,LOW
