,gender,age,emotion,base,rewriting
1168,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这件事是最近发生的还是过去发生的？
1169,女性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是最近发生的事情还是过去发生的事情？
1170,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是最近发生的事情，还是过去的事情仍然在您的脑海中？
1171,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这个事件是最近发生的还是你已经想了一段时间了？
1172,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,好的，我明白了，请告诉我更多关于它的信息。这是什么时候发生的，最近还是前一段时间？
1173,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是多久以前发生的，是最近发生的还是遥远的？
1174,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我很抱歉听到它。这是什么时候发生的，最近还是前一段时间？
1175,女性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是什么时候发生的，是最近还是前一段时间？
1176,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,好的，谢谢，我很高兴你能很自在地谈论这个。这个事件是最近还是前一段时间引起了你的焦虑？
1177,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是最近发生的，还是遥远过去的记忆？
1178,女性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我很抱歉听到这个，我希望你不介意进一步详细说明。这是最近发生的，还是在更远的过去发生的？
1179,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是最近发生的还是很久以前发生的？
1180,女性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我知道这对你来说可能很难谈论。我想问一下，是最近发生的事情还是前一段时间发生的事情？
1181,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我明白了，我想知道更多关于发生的事情。这是最近发生的还是不久前发生的事情？
1182,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,请帮助我进一步了解。这是最近发生的事件还是遥远的过去？
1183,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这种感觉的原因是发生在你年轻的时候还是最近？
1184,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,好的，大声说出来是好的第一步。你能想出让你有这种感觉的事件是最近发生的还是过去发生的？
1185,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,感谢你的分享。你能告诉我这件事发生并引起你焦虑的事情是最近发生的还是遥远的过去？我越了解，就越能支持你。
1186,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这件让你感到焦虑的事情——是最近发生的还是前一段时间发生的？
1187,女性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,很高兴您能够识别出这一点。这是最近发生的事件还是前一段时间发生的事情？
1188,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是您一直担心的事情，还是您想到的新事情？
1189,女性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,哦不，那一定很难。这是最近的还是遥远的？
1190,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是最近发生的还是遥远的事件？
1191,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,好的，有道理，谢谢你告诉我。这个事件是不久前发生的，还是最近发生的？
1192,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是因为最近发生的事情，还是因为你想起了更遥远的过去？
1193,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我很抱歉发生在你身上，很难经历一些痛苦的事情。这是最近发生的还是前一段时间发生的？
1194,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我希望你能谈论它。这是最近引起您焦虑的事情还是过去很遥远的事情？
1195,女性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我明白了，谢谢你澄清这一点。我想知道，这个事件是最近发生的，还是更远的过去？
1196,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我在这儿陪你。这是什么时候发生的，最近还是在更远的过去？
1197,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是最近发生的，还是已经在你脑海中盘旋了一段时间的事情？
1198,男性,18-39,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我明白，我很遗憾听到这个消息。请问这感觉是最近发生的事情，还是对过去更遥远的事情的记忆？
1199,男性,40-69,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这是最近发生的还是不久前发生的？
1200,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我想知道，您是否认为尝试使用协议 6 来重温事件，如果您这样做了，可能会导致这种感觉吗？
1201,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道这件事让你很痛苦。你最近有没有重温这个事件，试图找到它的结局，但它所做的只是把你在事件中无法忍受的情绪带回来？
1202,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您可能知道，协议 6 可用于检查此类事件。您有使用协议 6 的经验吗？而且，如果是这样，您是否发现它使与过去事件相关的困难情绪浮出水面？
1203,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您最近是否通过协议 6 重新审视了该事件的创伤，这就是您现在感到焦虑的原因吗？
1204,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时它可以帮助通过协议 6 解决与过去的创伤事件相关的焦虑。你是否已经尝试过协议 6，如果是的话，你是否真的发现它带来的情绪过于强烈？
1205,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你最近是否通过协议 6 重新审视了这个事件，并发现它带回了焦虑的感觉和情绪？
1206,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,感到焦虑和完全可以理解是可以的。我只需要知道您最近是否试图回忆过去的事件并发现它令人痛苦？
1207,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您最近是否采取了协议 6，并觉得这引发了焦虑感？
1208,男性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时人们在尝试协议 6 时可能会受到不利影响。您最近是否尝试过使用协议 6 并发现这种体验令人痛苦？
1209,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您最近是否尝试过协议 6 并发现您发现的情绪难以处理？
1210,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道你过去发生的事情会带来强烈的情绪。是否因为尝试执行协议 6 而重新点燃了这些感觉？
1211,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,在某些情况下，协议 6 可用于回顾特别创伤性事件，但这有时会引发麻烦的情绪反应。你之前有没有使用过协议6，它有没有让你有任何无法控制的情绪？
1212,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我想知道现在是否有什么东西重新点燃了这种感觉。您是否尝试过记住或重温此事件并因此感到焦虑？
1213,女性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,通过尝试协议 6 来重温创伤性事件会带来消极和无法控制的情绪。您是否尝试通过执行协议 6 重新审视该事件并因此感到不舒服？
1214,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,你是否尝试过协议 6 来回想这个事件，如果你有，记住这个事件是否会让人精神崩溃？
1215,男性,18-39,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,如果我可以问一下，最近对协议 6 的尝试是否触发了这些感觉？
1216,女性,40-69,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时不好的感觉可能会回来，因为发生了一些事情让它们再次出现。您最近是否尝试过协议 6，并且无法将自己与过去所产生的负面情绪疏远？
