,gender,age,emotion,base,rewriting
1182,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,Please help me understand further. Is this a recent event that has occurred or is it something from the distant past?
1183,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,Is the reason for this feeling something that happened in your younger days or more recently?
1184,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Okay, saying that out loud is a good first step. Can you think whether the event that is causing you to feel this way happened recently or in the past?"
1185,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Thank you for sharing. Can you please tell me if this event that happened and caused your anxiety was in the recent or distant past? The more I understand, the more I can support you."
1186,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,This thing that is making you feel anxious - did it happen recently or was it some time ago?
1187,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,It's great that you've been able to identify that. Was it a recent event or something that happened some time ago?
1188,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Is this something you've been worried about for a while, or is it something new thats on your mind?"
1189,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Oh no, that must have been difficult. Was this recent or distant?"
1190,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,Was it a recent or distant event?
1191,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"OK, that makes sense, thanks for telling me. Is this event something that happened a while ago, or recently?"
1192,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Was this because of something that happened recently, or are you remembering something from the more distant past?"
1193,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"I'm sorry that happened to you, it's hard to go through something distressing. Did this occur recently or a while back?"
1194,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,I hope you are okay with talking about it. Is this something that caused your anxiety recent or was it something distant in the past?
1195,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"I see, thank you for clarifying that. I would like to know, was this event quite recent, or more distant in the past?"
1196,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"I am here with you. When did this happen, recently or in the more distant past?"
1197,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Did this happen recently, or is it something that's been preying on your mind for a while?"
1198,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"I understand, and I am sorry to hear that. May I ask if this feels like something that happened recently, or is it a memory of something more distant in the past?"
1199,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,Did that happen recently or a while ago?
1200,Female,18-39,Anxious,Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,"I wonder, do you think trying protocol 6 to revisit the event, if you have done so, may have contributed to this feeling?"
1201,Male,18-39,Anxious,Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,"I understand this event has been distressing to you. Have you revisited this event recently in an attempt to find closure in it, but all it has done is bring back the unbearable emotions you had during the event?"
1202,Female,40-69,Anxious,Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,"As you may know, protocol 6 can be used to examine events like these. Have you had any experience with protocol 6? And, if so, did you find that it brought difficult emotions to the surface that were associated with past events?"
1203,Female,18-39,Anxious,Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,"Have you recently revisited the trauma of this event through protocol 6, and is this why you are now feeling anxious?"
1204,Male,40-69,Anxious,Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,"Sometimes it can help to address anxiety which is linked with a traumatic event from the past through protocol 6. Have you already tried protocol 6, and if so have you actually found that the emotions it brought back were too intense?"
