emotion,base,rewriting,semantic,transformation
愤怒,您觉得您在试图控制某人吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,好的，谢谢你，那我们需要去别的地方看看你为什么会有这种感觉。可能是你有控制你认识的人的言行的愿望，但这种愿望让你感到沮丧？,您觉得您在试图控制某人吗？,8,LOW
愤怒,有时，您是否喜欢想象自己掌权并控制他人？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你认为你最近需要控制你的人际关系吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你觉得有义务控制别人的态度吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,在你的生活中，有没有人试图影响他的意见？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你会说你可能试图控制某人吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,再次感谢您帮助我了解情况。您是否有可能试图控制或操纵生活中的其他人？,您觉得您在试图控制某人吗？,8,LOW
愤怒,谢谢你。由于您目前的情绪，您是否觉得需要控制他人？,您觉得您在试图控制某人吗？,8,LOW
愤怒,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,老实说，您是否认为自己将时间和精力集中在控制他人的行为上？,8,LOW
愤怒,您觉得您在试图控制某人吗？,你有没有觉得你试图让某人处于你的控制之下？,8,HIGH
愤怒,你能不能看看你自己，告诉我你是否觉得你在试图控制某人？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,你想控制一个不合作的人吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,您是否觉得自己在尝试改变其他人的行为方式上付出了太多努力？,您觉得您在试图控制某人吗？,8,LOW
愤怒,您觉得您在试图控制某人吗？,有时，您是否喜欢想象自己掌权并控制他人？,8,HIGH
愤怒,再次感谢您帮助我了解情况。您是否有可能试图控制或操纵生活中的其他人？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,您是否担心可能会将这些愤怒情绪发泄到某人身上，并试图控制它们？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,好的，然后你想如何表现。现在有没有想要尝试控制你生活中的某个人的冲动？,8,HIGH
愤怒,老实说，您是否认为自己将时间和精力集中在控制他人的行为上？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,你认为这种情况，以及其中的人，是你试图支配的东西吗？,8,HIGH
愤怒,谢谢你。由于您目前的情绪，您是否觉得需要控制他人？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,您是否认为有人没有给您应得的自由，而您必须说服他们？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,可能是你试图控制某人吗？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,当您生气时，您是否经常发现自己试图控制他人？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,好的，谢谢你，那我们需要去别的地方看看你为什么会有这种感觉。可能是你有控制你认识的人的言行的愿望，但这种愿望让你感到沮丧？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,老实说，您是否认为自己将时间和精力集中在控制他人的行为上？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,您认为您可能对其他人表现出控制性行为吗？,8,HIGH
愤怒,你认为你现在可以试图控制别人吗？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,你觉得有义务控制别人的态度吗？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,如果我问你这个，你觉得你需要控制吗？,8,HIGH
愤怒,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你会说你可能试图控制某人吗？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,你身边或生活中是否有人试图控制？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,你认为你最近需要控制你的人际关系吗？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,您是否感觉或愿意控制他人？,你觉得你最近需要为别人的行为负责吗？,8,LOW
愤怒,谢谢你，那么你控制或影响他人的能力呢？您是否觉得自己已经或需要对他人产生影响？,您觉得您在试图控制某人吗？,8,LOW
愤怒,好的，谢谢你，那我们需要去别的地方看看你为什么会有这种感觉。可能是你有控制你认识的人的言行的愿望，但这种愿望让你感到沮丧？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,你是否经常发现自己试图控制别人？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,再次感谢您的合作。我可以问一下，您是否对某个人感到如此负责，以至于您可能试图控制他们？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,您是否有可能试图改变或影响他人的行为？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你认为你有可能只是想控制另一个人的一举一动吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,有时，您是否喜欢想象自己掌权并控制他人？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,我想知道您的愤怒是否部分是由于缺乏控制和对它的渴望引起的。您是否感到无法但又想控制所爱的人或工作中的某个人？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,你有没有停下来想过，如果你有这种感觉是因为你试图控制某人，然后发现你真的是？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,如果我问，你觉得你现在想要控制你生活中的某个人吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,你认为你可能需要控制某人，让他们做或说你想要的，以减少愤怒吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,对自己完全诚实，你会说你总是觉得需要控制吗？,如果我问，你觉得你现在想要控制你生活中的某个人吗？,8,LOW
愤怒,您觉得您在试图控制某人吗？,你认为你的行为会被别人认为是控制吗？,8,HIGH
愤怒,我明白。你有没有可能试图掌控别人的生活？你可以老实告诉我，我是来帮忙的，不是来评判的。,您觉得您在试图控制某人吗？,8,LOW
愤怒,可能是你试图控制某人吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,有时我们会后悔自己的生活没有始终处于掌控之中，并因此试图控制他人。你觉得你可能试图控制某人吗？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,对自己完全诚实，你会说你总是觉得需要控制吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,您觉得您在试图控制某人吗？,您是否担心可能会将这些愤怒情绪发泄到某人身上，并试图控制它们？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,你想控制一个不合作的人吗？,8,HIGH
愤怒,再次感谢您的合作。我可以问一下，您是否对某个人感到如此负责，以至于您可能试图控制他们？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,我想知道您的愤怒是否部分是由于缺乏控制和对它的渴望引起的。您是否感到无法但又想控制所爱的人或工作中的某个人？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你认为你的行为会被别人认为是控制吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,我想知道您的愤怒是否部分是由于缺乏控制和对它的渴望引起的。您是否感到无法但又想控制所爱的人或工作中的某个人？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,谢谢你。由于您目前的情绪，您是否觉得需要控制他人？,8,HIGH
愤怒,您认为您可能对其他人表现出控制性行为吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你想控制一个不合作的人吗？,您觉得您在试图控制某人吗？,8,LOW
愤怒,谢谢你。由于您目前的情绪，您是否觉得需要控制他人？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,可能是你试图控制某人吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,明白了，谢谢你觉得你可能试图控制别人吗？,8,HIGH
愤怒,你有没有觉得你试图让某人处于你的控制之下？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,我明白了，谢谢。控制行为呢？你有没有向其他人展示过这些？,对自己完全诚实，你会说你总是觉得需要控制吗？,8,HIGH
愤怒,您觉得您在试图控制某人吗？,您是否觉得自己在尝试改变其他人的行为方式上付出了太多努力？,8,HIGH
愤怒,谢谢你，那么你控制或影响他人的能力呢？您是否觉得自己已经或需要对他人产生影响？,您是否感觉或愿意控制他人？,8,HIGH
愤怒,当您生气时，您是否经常发现自己试图控制他人？,您觉得您在试图控制某人吗？,8,LOW
愤怒,你认为你最近需要控制你的人际关系吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
愤怒,你认为你有可能只是想控制另一个人的一举一动吗？,当我们觉得自己的生活很少或没有时，我们可能会渴望控制。可能是你希望或试图控制你生活中的某个人？,8,HIGH
