text,labels
i feel about as helpless and superfluous as i did when jenn had elaine naturally,3
i could have approached differently but when you feel that you are being deprived of things that should be natural or you deserve sometimes you just want things to be in motion or addressed,0
i feel jealous of people who have had loving parents,1
i feel cold and hard,1
i was taking antibiotics and feeling awful from the effect of all of them but i had to go back to work i had never been gone from work for this long,0
i was just feeling cranky when i called him a loser,1
when one is unjustly accused of something one has not done,1
i only leave feeling dissatisfied and disappointed,1
i always spend more money there than i mean to and feel dissatisfied when i exit the store,1
i feel shaky at times,3
i feel shaky and if i allow myself to shake and twitch its easier to stay still,3
i noticed feeling intimidated about talking to people about jesus and i was fearful of going places on my own,3
i feel ok about it,2
i already feel like any try at a relationship with anyone is doomed to failure,0
i love to help people especially going over board to help my family members they feel irritated by me sometimes because they do not have their own say,1
im exhausted though rocksoc stuff coupled with all the work for my new course and a distinct lack of sleep that ive experienced lately have lead to me feeling quite grouchy,1
i ended up feeling very frightened by the future tempered with a confidence that we will prevail but it will take all our ingenuity and abilities to plan and innovate to do so,3
i feel so damn fcuking pissed now,1
im thinking as my feeling husband expresses concern that he might have offended someone with a decision hes made,1
i feel so useless that every time i think about him about my family i always end up in tears,0
i was already feeling unimportant to my friend,0
i started feeling weird about why i obsess over my girls nursery so much,3
i feel like my brain is the unfortunate drawer in your house,0
