,emotion,base,rewriting,perplexity
643,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我明白了，谢谢你澄清这一点。我想知道，这个事件是最近发生的，还是更远的过去？,17.765066
644,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我明白，我很遗憾听到这个消息。请问这感觉是最近发生的事情，还是对过去更遥远的事情的记忆？,18.79238
645,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,这个问题可能很难回答。我想知道更多关于这件事发生的时间。你能告诉我这是最近或很久以前发生的事吗，以便我进一步了解您的情况。,10.390107
646,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我想知道是什么让你有这种感觉。你能告诉我更多关于这件事发生的具体时刻，以便我们进一步了解情况。,10.038861
647,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我想知道是什么让你有这样的感觉。如果你不介意，你能告诉我更多关于这件事发生的时间，以便我们进一步了解情况吗？,8.532458
648,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我想知道更多关于这件事发生的时间。你能告诉我更详细的细节，以便我进一步了解您的心态。,11.335459
649,焦虑,这是由最近或遥远的事件（或多个事件）引起的吗？,我想知道更多关于这件事发生的具体时刻。你能告诉我更详细地描述一下这事是什么时候发生的吗？,10.480158
650,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我想知道，您是否认为尝试使用协议6来重温事件，如果您这样做了，可能会导致这种感觉吗？,26.966015
651,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道这件事让你很痛苦。你最近有没有重温这个事件，试图找到它的结局，但它所做的只是把你在事件中无法忍受的情绪带回来？,20.576412
652,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,您可能知道，协议6可用于检查此类事件。您有使用协议6的经验吗？而且，如果是这样，您是否发现它使与过去事件相关的困难情绪浮出水面？,24.725733
653,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时它可以帮助通过协议6解决与过去的创伤事件相关的焦虑。你是否已经尝试过协议6，如果是的话，你是否真的发现它带来的情绪过于强烈？,20.378262
654,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,在某些情况下，协议6可用于回顾特别创伤性事件，但这有时会引发麻烦的情绪反应。你之前有没有使用过协议6，它有没有让你有任何无法控制的情绪？,20.341345
655,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我想知道现在是否有什么东西重新点燃了这种感觉。您是否尝试过记住或重温此事件并因此感到焦虑？,22.93407
656,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,通过尝试协议6来重温创伤性事件会带来消极和无法控制的情绪。您是否尝试通过执行协议6重新审视该事件并因此感到不舒服？,31.89469
657,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时不好的感觉可能会回来，因为发生了一些事情让它们再次出现。您最近是否尝试过协议6，并且无法将自己与过去所产生的负面情绪疏远？,28.007284
658,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,谢谢你和我分享这个。请问，你最近有没有讨论过这个过去的事件或试图重温它，这可能让你感到一些不适或带来一些负面情绪吗？,21.081615
659,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我意识到克服过去的消极想法可能很困难。最近尝试协议6是否让您回忆起这个事件，从而使您记忆犹新，并让您感到焦虑？,33.36794
660,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议6可能会有很大帮助，但我知道它有时也会引起不必要的压力。您最近是否尝试过协议6，并在使用后发现自己太苦恼了？,20.047134
661,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道这很难，所以感谢您与我分享。如果你尝试过协议6，是否会重新点燃你这种不好的感觉？,28.632591
662,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,处理过去的创伤真的很艰难，我很欣赏你的勇气。请问您是否尝试过协议6，但发现它太难了？,33.362698
663,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我知道协议6通常会触发对过去的创伤事件重新产生焦虑感，所以在我推荐它之前，我想知道这是否发生在你身上。协议6是您最近尝试过的并且让您感到焦虑的东西吗？,23.157064
664,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时，当我们通过某些协议并发现，正如我们所做的那样，这些协议可以揭示负面情绪和体验。你有没有尝试过协议6但发现它太令人痛苦了？,21.941793
665,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议6确实可以唤起回忆，这取决于情况的好坏。您是否尝试过协议6，它是否对您产生了负面影响？,23.99884
666,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,很好，我相信你对协议6很熟悉。你最近有没有尝试过协议6，如果有，当你想到这些过去的事件时，你是否觉得这带来了一些难以处理的感觉?,19.753994
667,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,处理过去发生的事情可能很困难。你是否已经尝试过协议6来重新审视这个事件，但发现它太难和痛苦了？,33.108948
668,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,有时，重温创伤性事件可能比它的价值更痛苦。你最近有没有尝试过重温这个事件，但发现它太难了？,27.779217
669,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,众所周知，协议6会对某些人产生负面影响，如果您最近尝试过，我想知道它是否会导致您目前的情绪。您是否熟悉协议6，如果熟悉，您是否认为它可能会导致您的焦虑？,12.8259115
670,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,谢谢，我想将协议6作为您的可能建议，但我知道有时和在某些情况下它可能会令人不快。你有没有尝试过协议6，它对你来说是不是不愉快？,22.757751
671,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,我觉得我可以向你建议协议6来处理过去的事件，但我想确保它适合你。您过去是否尝试过协议6并发现它重新点燃了不舒服的情绪？,29.707338
672,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议6有时会让人们感到不安，所以我想知道您是否遇到过这种情况。协议6是否是您尝试过并因此感到不安的东西？,15.809102
673,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,协议6可能对您的情况有所帮助，但它并不适合所有人，因此我想了解它是否适​​合您。您是否已经在过去执行了协议6，并发现它由于旧事件而重新点燃了无法控制的情绪？,16.331808
674,焦虑,您最近是否尝试过协议6，并发现由于旧事件而重新点燃了无法控制的情绪？,谢谢你；我认为协议6可以帮助你处理这个事件，但是有些人报告说这个协议可能会引起激烈的感情。你是否已经尝试过协议11，如果是这样，它是否激起了困难或创伤性的情绪？,22.23049
